fte7h7mf_abstract_abstract	Genome replication and assembly of viruses often takes place in specific intracellular compartments where viral components concentrate , thereby increasing the efficiency of the processes .	specific intracellular compartments	assembly of viruses	MECHANISM	accept
fte7h7mf_abstract_abstract	Genome replication and assembly of viruses often takes place in specific intracellular compartments where viral components concentrate , thereby increasing the efficiency of the processes .	viral components	assembly of viruses	MECHANISM	accept
fte7h7mf_abstract_abstract	Genome replication and assembly of viruses often takes place in specific intracellular compartments where viral components concentrate , thereby increasing the efficiency of the processes .	viral components	Genome replication	MECHANISM	accept
fte7h7mf_abstract_abstract+	For a number of viruses the formation of ‘ factories ’ has been described , which consist of perinuclear or cytoplasmic foci that mostly exclude host proteins and organelles but recruit specific cell organelles , building a unique structure .	perinuclear or cytoplasmic foci	recruit specific cell organelles	MECHANISM	accept
fte7h7mf_abstract_abstract++	The formation of the viral factory involves a number of complex interactions and signalling events between viral and cell factors .	interactions and signalling events between viral and cell factors	formation of the viral factory	MECHANISM	accept
fte7h7mf_abstract_abstract+++	Mitochondria , cytoplasmic membranes and cytoskeletal components frequently participate in the formation of viral factories , supplying basic and common needs for key steps in the viral replication cycle .	Mitochondria	formation of viral factories	MECHANISM	accept
fte7h7mf_abstract_abstract+++	Mitochondria , cytoplasmic membranes and cytoskeletal components frequently participate in the formation of viral factories , supplying basic and common needs for key steps in the viral replication cycle .	cytoskeletal components	formation of viral factories	MECHANISM	accept
fte7h7mf_abstract_abstract+++	Mitochondria , cytoplasmic membranes and cytoskeletal components frequently participate in the formation of viral factories , supplying basic and common needs for key steps in the viral replication cycle .	cytoplasmic membranes	formation of viral factories	MECHANISM	accept
fte7h7mf_abstract_abstract+++	Mitochondria , cytoplasmic membranes and cytoskeletal components frequently participate in the formation of viral factories , supplying basic and common needs for key steps in the viral replication cycle .	Mitochondria	viral replication cycle	MECHANISM	accept
fte7h7mf_abstract_abstract+++	Mitochondria , cytoplasmic membranes and cytoskeletal components frequently participate in the formation of viral factories , supplying basic and common needs for key steps in the viral replication cycle .	cytoplasmic membranes	viral replication cycle	MECHANISM	accept
fte7h7mf_abstract_abstract+++	Mitochondria , cytoplasmic membranes and cytoskeletal components frequently participate in the formation of viral factories , supplying basic and common needs for key steps in the viral replication cycle .	cytoskeletal components	viral replication cycle	MECHANISM	accept
fu9ur71p_abstract_abstract	Serving over three billion passengers annually , air travel serves as a conduit for infectious disease spread , including emerging infections and pandemics . Over two dozen cases of in - flight transmissions have been documented .	air travel	conduit for infectious disease spread	MECHANISM	accept
fu9ur71p_abstract_abstract	Serving over three billion passengers annually , air travel serves as a conduit for infectious disease spread , including emerging infections and pandemics . Over two dozen cases of in - flight transmissions have been documented .	air travel	emerging infections	MECHANISM	accept
fu9ur71p_abstract_abstract	Serving over three billion passengers annually , air travel serves as a conduit for infectious disease spread , including emerging infections and pandemics . Over two dozen cases of in - flight transmissions have been documented .	air travel	pandemics	MECHANISM	accept
fu9ur71p_abstract_abstract+	To understand these risks , a characterization of the airplane cabin microbiome is necessary . Our study team collected 229 environmental samples on ten transcontinental US flights with subsequent 16S rRNA sequencing .	rRNA sequencing	characterization of the airplane cabin microbiome	MECHANISM	accept
es7b1rs0_abstract_abstract	Porcine epidemic diarrhea ( PED ) , caused by porcine epidemic diarrhea virus ( PEDV ) , is a highly contagious , acute enteric viral disease of swine characterized by vomiting , watery diarrhea , dehydration and death .	porcine epidemic diarrhea virus ( PEDV )	Porcine epidemic diarrhea ( PED )	MECHANISM	accept
es7b1rs0_abstract_abstract	Porcine epidemic diarrhea ( PED ) , caused by porcine epidemic diarrhea virus ( PEDV ) , is a highly contagious , acute enteric viral disease of swine characterized by vomiting , watery diarrhea , dehydration and death .	porcine epidemic diarrhea virus ( PEDV )	vomiting	MECHANISM	accept
es7b1rs0_abstract_abstract	Porcine epidemic diarrhea ( PED ) , caused by porcine epidemic diarrhea virus ( PEDV ) , is a highly contagious , acute enteric viral disease of swine characterized by vomiting , watery diarrhea , dehydration and death .	porcine epidemic diarrhea virus ( PEDV )	watery diarrhea	MECHANISM	accept
es7b1rs0_abstract_abstract	Porcine epidemic diarrhea ( PED ) , caused by porcine epidemic diarrhea virus ( PEDV ) , is a highly contagious , acute enteric viral disease of swine characterized by vomiting , watery diarrhea , dehydration and death .	porcine epidemic diarrhea virus ( PEDV )	dehydration	MECHANISM	accept
es7b1rs0_abstract_abstract	Porcine epidemic diarrhea ( PED ) , caused by porcine epidemic diarrhea virus ( PEDV ) , is a highly contagious , acute enteric viral disease of swine characterized by vomiting , watery diarrhea , dehydration and death .	porcine epidemic diarrhea virus ( PEDV )	death	MECHANISM	accept
es7b1rs0_abstract_abstract+	To identify and characterize the field PEDVs associated with the outbreaks of severe diarrhea in piglets in Jiangxi , 2013 , the complete genome sequences of two representative strains of PEDV , designated CH / JX-1/2013 and CH / JX-2/2013 , were determined and analyzed .	PEDVs	severe diarrhea	MECHANISM	accept
es7b1rs0_abstract_abstract++	Phylogenetic analysis of the complete genomes and the structural proteins revealed that CH / JX-1/2013 and CH / JX-2/2013 had a close relationship with post-2010 Chinese PEDV strains and US strains identified in 2013 .	Phylogenetic analysis	complete genomes	MECHANISM	accept
es7b1rs0_abstract_abstract++	Phylogenetic analysis of the complete genomes and the structural proteins revealed that CH / JX-1/2013 and CH / JX-2/2013 had a close relationship with post-2010 Chinese PEDV strains and US strains identified in 2013 .	Phylogenetic analysis	structural proteins	MECHANISM	accept
es7b1rs0_abstract_abstract+++	Some of the mutations altered the amino acid charge and hydrophilicity , and notably , there was an amino acid substitution in the middle of one neutralizing epitope ( L1371I ) of the S gene of both CH / JX-1/2013 and CH / JX-2/2013 .	mutations	altered the amino acid charge and hydrophilicity	MECHANISM	accept
es7b1rs0_abstract_abstract++++	Taken together , the accumulated genetic variations of the current field PEDV strains might have led to antigenic changes of the viruses , which might confer the less effectiveness or failure of the CV777-based vaccines currently being widely used in Jiangxi , China .	accumulated genetic variations	antigenic changes	MECHANISM	accept
es7b1rs0_abstract_abstract++++	Taken together , the accumulated genetic variations of the current field PEDV strains might have led to antigenic changes of the viruses , which might confer the less effectiveness or failure of the CV777-based vaccines currently being widely used in Jiangxi , China .	antigenic changes	failure of the CV777-based vaccines	MECHANISM	accept
uezj1rcx_abstract_abstract	Although generally safe and effective , severe perioperative complications , including cardiac arrest , may occur during general anesthesia in infants .	general anesthesia in infants	perioperative complications	MECHANISM	accept
uezj1rcx_abstract_abstract	Although generally safe and effective , severe perioperative complications , including cardiac arrest , may occur during general anesthesia in infants .	general anesthesia in infants	cardiac arrest	MECHANISM	accept
uezj1rcx_abstract_abstract+	With the emergence of evidence that specific anesthetic agents may affect future neurocognitive outcomes , there has been an increased focus on alternatives to general anesthesia , including spinal anesthesia . We present a case of cardiac arrest during general anesthesia in an infant who required urologic surgery .	anesthetic agents	neurocognitive outcomes	MECHANISM	accept
uezj1rcx_abstract_abstract+	With the emergence of evidence that specific anesthetic agents may affect future neurocognitive outcomes , there has been an increased focus on alternatives to general anesthesia , including spinal anesthesia . We present a case of cardiac arrest during general anesthesia in an infant who required urologic surgery .	general anesthesia	cardiac arrest	MECHANISM	accept
uezj1rcx_abstract_abstract++	The risks of severe perioperative complications during general anesthesia are reviewed , etiologic factors for such events are presented , and the use of spinal anesthesia as an alternative to general anesthesia is discussed .	general anesthesia	severe perioperative complications	MECHANISM	accept
q5mgue5z_abstract_abstract	Abstract Human parainfluenza viruses ( HPIVs ) are distributed worldwide and are involved mainly in the pathogenesis of respiratory tract infections .	Human parainfluenza viruses ( HPIVs )	respiratory tract infections	MECHANISM	accept
q5mgue5z_abstract_abstract+	The development and optimization of three quantitative reverse transcription real time polymerase chain reactions ( RT Real Time Qt - PCRs ) and an indirect immunofluorescence ( IFA ) for the detection and quantitation of HPIV-1 , -2 and -3 in clinical samples are described .	quantitative reverse transcription real time polymerase chain reactions ( RT Real Time Qt - PCRs )	detection and quantitation of HPIV-1	MECHANISM	accept
q5mgue5z_abstract_abstract+	The development and optimization of three quantitative reverse transcription real time polymerase chain reactions ( RT Real Time Qt - PCRs ) and an indirect immunofluorescence ( IFA ) for the detection and quantitation of HPIV-1 , -2 and -3 in clinical samples are described .	indirect immunofluorescence ( IFA )	detection and quantitation of HPIV-1	MECHANISM	accept
q5mgue5z_abstract_abstract++	Based on the results obtained , the molecular methods represent a valid and rapid tool for clinical management and should be included in diagnostic panels aimed to evaluate suspected respiratory tract infections .	molecular methods	clinical management	MECHANISM	accept
q5mgue5z_abstract_abstract++	Based on the results obtained , the molecular methods represent a valid and rapid tool for clinical management and should be included in diagnostic panels aimed to evaluate suspected respiratory tract infections .	molecular methods	suspected respiratory tract infections	MECHANISM	accept
hxlebas8_abstract_abstract	Interactions can be static , such as spatial overlap , or dynamic based on the interactions of movements , and can be mediated through communication , such as the deployment of scent marks .	deployment of scent marks	communication	MECHANISM	accept
hxlebas8_abstract_abstract+	Interactions and their behavioural outcomes can be difficult to determine , especially for species that live at low densities . With the use of GPS collars we quantify both static and dynamic interactions between male cheetahs ( Acinonyx jubatus ) and the behavioural outcomes .	GPS collars	quantify both static and dynamic interactions	MECHANISM	accept
hxlebas8_abstract_abstract++	The 99 % home - ranges of males overlapped significantly while there was little overlap of the 50 % home - ranges . Despite this overlap , male cheetahs rarely came into close proximity of one another , possibly because presence was communicated through frequent visits to marking posts .	frequent visits to marking posts	communicated	MECHANISM	accept
hxlebas8_abstract_abstract+++	After a possible encounter male cheetahs stayed in close proximity to each other for up to 6 hours , which could be the result of a territory defence strategy or the presence of a receptive female .	male cheetahs stayed in close proximity	territory defence strategy	MECHANISM	accept
hxlebas8_abstract_abstract+++	After a possible encounter male cheetahs stayed in close proximity to each other for up to 6 hours , which could be the result of a territory defence strategy or the presence of a receptive female .	male cheetahs stayed in close proximity	presence of a receptive female	MECHANISM	accept
hxlebas8_abstract_abstract++++	We believe that one of the encounters between a singleton and a 5-male coalition resulted in the death of the singleton . Our results give new insights into cheetah interactions , which could help our understanding of ecological processes such as disease transmission .	encounters between a singleton and a 5-male coalition	death of the singleton	MECHANISM	accept
ll6lkhyd_abstract_abstract	We describe a new approach for infectious disease surveillance that facilitates rapid identification of known and emerging pathogens .	facilitates rapid identification of known and emerging pathogens	infectious disease surveillance	MECHANISM	accept
ll6lkhyd_abstract_abstract+	The process uses broad - range polymerase chain reaction ( PCR ) to amplify nucleic acid targets from large groupings of organisms , electrospray ionization mass spectrometry for accurate mass measurements of PCR products , and base composition signature analysis to identify organisms in a sample .	broad - range polymerase chain reaction ( PCR )	amplify nucleic acid targets	MECHANISM	accept
ll6lkhyd_abstract_abstract+	The process uses broad - range polymerase chain reaction ( PCR ) to amplify nucleic acid targets from large groupings of organisms , electrospray ionization mass spectrometry for accurate mass measurements of PCR products , and base composition signature analysis to identify organisms in a sample .	electrospray ionization mass spectrometry	accurate mass measurements of PCR products	MECHANISM	accept
ll6lkhyd_abstract_abstract+	The process uses broad - range polymerase chain reaction ( PCR ) to amplify nucleic acid targets from large groupings of organisms , electrospray ionization mass spectrometry for accurate mass measurements of PCR products , and base composition signature analysis to identify organisms in a sample .	base composition signature analysis	identify organisms in a sample	MECHANISM	accept
ll6lkhyd_abstract_abstract++	We demonstrate this principle by using 14 isolates of 9 diverse Coronavirus spp . , including the severe acute respiratory syndrome – associated coronavirus ( SARS - CoV ) .	coronavirus ( SARS - CoV )	severe acute respiratory syndrome	MECHANISM	accept
mch4wbui_abstract_abstract	Posttranslational modification of yeast glycoproteins with alpha 1,3- linked mannose is initiated within a Golgi compartment analogous to the medial Golgi cisternae of higher eukaryotes .	medial Golgi cisternae	Posttranslational modification of yeast glycoproteins with alpha 1,3- linked mannose	MECHANISM	accept
mch4wbui_abstract_abstract	Posttranslational modification of yeast glycoproteins with alpha 1,3- linked mannose is initiated within a Golgi compartment analogous to the medial Golgi cisternae of higher eukaryotes .	Golgi compartment	Posttranslational modification of yeast glycoproteins with alpha 1,3- linked mannose	MECHANISM	accept
mch4wbui_abstract_abstract+	We have characterized the synthesis , posttranslational modification , and localization of the yeast alpha 1,3 mannosyltransferase ( Mnn1p ) using antibodies prepared against a segment of this protein expressed in bacteria .	antibodies	synthesis	MECHANISM	accept
mch4wbui_abstract_abstract+	We have characterized the synthesis , posttranslational modification , and localization of the yeast alpha 1,3 mannosyltransferase ( Mnn1p ) using antibodies prepared against a segment of this protein expressed in bacteria .	antibodies	posttranslational modification	MECHANISM	accept
mch4wbui_abstract_abstract+	We have characterized the synthesis , posttranslational modification , and localization of the yeast alpha 1,3 mannosyltransferase ( Mnn1p ) using antibodies prepared against a segment of this protein expressed in bacteria .	antibodies	localization of the yeast alpha 1,3 mannosyltransferase ( Mnn1p )	MECHANISM	accept
mch4wbui_abstract_abstract++	Mnn1p is initially synthesized as a 98.5-kD , type II integral membrane glycoprotein that is modified with both N- and O - linked oligosaccharides . It is subject to a slow , incremental increase in molecular mass that is dependent upon protein transport to the Golgi complex .	dependent upon protein transport	incremental increase in molecular mass	MECHANISM	accept
mch4wbui_abstract_abstract++	Mnn1p is initially synthesized as a 98.5-kD , type II integral membrane glycoprotein that is modified with both N- and O - linked oligosaccharides . It is subject to a slow , incremental increase in molecular mass that is dependent upon protein transport to the Golgi complex .	Mnn1p	incremental increase in molecular mass	MECHANISM	accept
mch4wbui_abstract_abstract+++	Self - modification of Mnn1p with alpha 1,3 mannose epitopes , primarily on O - linked oligosaccharides , is at least partly responsible for the incremental increase in molecular mass .	Self - modification of Mnn1p	incremental increase in molecular mass	MECHANISM	accept
mch4wbui_abstract_abstract++++	Mnn1p is a resident protein of the Golgi complex and colocalizes with guanosine diphosphatase to at least two physically distinct Golgi compartments by sucrose gradient fractionation , one of which may be a late Golgi compartment that also contains the Kex2 endopeptidase .	sucrose gradient fractionation	colocalizes with guanosine diphosphatase	MECHANISM	accept
mch4wbui_abstract_abstract+++++	A mutant Mnn1p that lacks the NH2-terminal cytoplasmic tail is properly localized to the Golgi complex , indicating that clathrin does not mediate Mnnlp Golgi retention by a direct interaction with the Mnn1p cytoplasmic tail .	Mnn1p cytoplasmic tail	mediate Mnnlp Golgi retention	MECHANISM	accept
mch4wbui_abstract_abstract+++++	A mutant Mnn1p that lacks the NH2-terminal cytoplasmic tail is properly localized to the Golgi complex , indicating that clathrin does not mediate Mnnlp Golgi retention by a direct interaction with the Mnn1p cytoplasmic tail .	clathrin	mediate Mnnlp Golgi retention	MECHANISM	accept
mch4wbui_abstract_abstract++++++	These results indicate that clathrin plays a broader role in the localization of Golgi proteins than anticipated .	clathrin	localization of Golgi proteins	MECHANISM	accept
tot67l0j_abstract_abstract	Induction of immune coagulants has been implicated in the pathogenesis of murine hepatitis virus strain 3 ( MHV-3)-induced fulminant hepatic necrosis .	immune coagulants	pathogenesis of murine hepatitis virus strain 3	MECHANISM	accept
tot67l0j_abstract_abstract+	Previous work from our laboratory has shown that the induction of procoagulant activity ( PCA ) correlates with the resistance / susceptibility to disease in inbred and recombinant inbred ( RI ) strains of mice .	induction of procoagulant activity ( PCA )	resistance / susceptibility to disease	MECHANISM	accept
tot67l0j_abstract_abstract++	Macrophages from susceptible , but not resistant , strains of mice expressed increased levels of PCA in response to MHV-3 stimulation . T lymphocytes , however , had a marked regulatory role in the final expression of macrophage PCA . CD3 + CD4 +	MHV-3 stimulation	increased levels of PCA	MECHANISM	accept
tot67l0j_abstract_abstract++	Macrophages from susceptible , but not resistant , strains of mice expressed increased levels of PCA in response to MHV-3 stimulation . T lymphocytes , however , had a marked regulatory role in the final expression of macrophage PCA . CD3 + CD4 +	lymphocytes	regulatory role	MECHANISM	accept
tot67l0j_abstract_abstract+++	CD8- lymphocytes from RI H-2 compatible susceptible mice were able to instruct macrophages from susceptible mice to express significantly augmented levels of PCA , whereas CD3 + lymphocytes from RI H-2 compatible MHV-3-immunized resistant mice were able to suppress induction of PCA .	CD8- lymphocytes	macrophages from susceptible mice to express significantly augmented levels of PCA	MECHANISM	accept
tot67l0j_abstract_abstract+++	CD8- lymphocytes from RI H-2 compatible susceptible mice were able to instruct macrophages from susceptible mice to express significantly augmented levels of PCA , whereas CD3 + lymphocytes from RI H-2 compatible MHV-3-immunized resistant mice were able to suppress induction of PCA .	CD3 + lymphocytes	suppress induction of PCA	MECHANISM	accept
tot67l0j_abstract_abstract++++	In this present study , T - cell lines were derived from draining popliteal lymph nodes from resistant A / J mice , which had been immunized with MHV-3 .	draining popliteal lymph nodes	T - cell lines were derived	MECHANISM	accept
tot67l0j_abstract_abstract+++++	All of the CD4 + cell lines produced IL-2 and two produced interferon - gamma ( IFN - gamma ) , consistent with the Th1 cytokine profile .	CD4 + cell lines	produced IL-2	MECHANISM	accept
tot67l0j_abstract_abstract+++++	All of the CD4 + cell lines produced IL-2 and two produced interferon - gamma ( IFN - gamma ) , consistent with the Th1 cytokine profile .	CD4 + cell lines	interferon - gamma ( IFN - gamma )	MECHANISM	accept
tot67l0j_abstract_abstract++++++	One cell line ( 3E9.1 ) was able to inhibit the induction of macrophage PCA through production of a soluble factor although cell - to - cell contact could not be excluded . This CD4 + T - cell line conferred protection to infected and susceptible AXB8 mice .	One cell line	inhibit the induction of macrophage PCA	MECHANISM	accept
tot67l0j_abstract_abstract++++++	One cell line ( 3E9.1 ) was able to inhibit the induction of macrophage PCA through production of a soluble factor although cell - to - cell contact could not be excluded . This CD4 + T - cell line conferred protection to infected and susceptible AXB8 mice .	production of a soluble factor	inhibit the induction of macrophage PCA	MECHANISM	accept
tot67l0j_abstract_abstract++++++	One cell line ( 3E9.1 ) was able to inhibit the induction of macrophage PCA through production of a soluble factor although cell - to - cell contact could not be excluded . This CD4 + T - cell line conferred protection to infected and susceptible AXB8 mice .	CD4 + T - cell line	protection to infected and susceptible AXB8 mice	MECHANISM	accept
tot67l0j_abstract_abstract+++++++	These results demonstrate that the existence of a Th1 subpopulation of cells with a regulatory effect on macrophage PCA induction in MHV-3-infected mice contributes to the resistance of the A / J strain of mice to MHV-3 infection .	Th1 subpopulation of cells	resistance of the A / J strain of mice to MHV-3 infection	MECHANISM	accept
tot67l0j_abstract_abstract+++++++	These results demonstrate that the existence of a Th1 subpopulation of cells with a regulatory effect on macrophage PCA induction in MHV-3-infected mice contributes to the resistance of the A / J strain of mice to MHV-3 infection .	regulatory effect on macrophage PCA induction	Th1 subpopulation of cells	MECHANISM	accept
t4nk2l0z_abstract_abstract	We have synthesized and characterized a series of compounds containing the 3-azatetracyclo[5.2.1.1(5,8).0(1,5)]undecane scaffold designed as analogs of amantadine , an inhibitor of the M2 proton channel of influenza A virus .	compounds containing the 3-azatetracyclo[5.2.1.1(5,8).0(1,5)]undecane	analogs of amantadine	MECHANISM	accept
t4nk2l0z_abstract_abstract	We have synthesized and characterized a series of compounds containing the 3-azatetracyclo[5.2.1.1(5,8).0(1,5)]undecane scaffold designed as analogs of amantadine , an inhibitor of the M2 proton channel of influenza A virus .	analogs of amantadine	inhibitor of the M2 proton channel of influenza A virus	MECHANISM	accept
t4nk2l0z_abstract_abstract	We have synthesized and characterized a series of compounds containing the 3-azatetracyclo[5.2.1.1(5,8).0(1,5)]undecane scaffold designed as analogs of amantadine , an inhibitor of the M2 proton channel of influenza A virus .	compounds containing the 3-azatetracyclo[5.2.1.1(5,8).0(1,5)]undecane	inhibitor of the M2 proton channel of influenza A virus	MECHANISM	accept
t4nk2l0z_abstract_abstract+	Inhibition of the wild - type ( wt ) M2 channel and the amantadine - resistant A / M2-S31N and A / M2-V27A mutant ion channels were measured in Xenopus oocytes using two - electrode voltage clamp ( TEV ) assays .	electrode voltage clamp ( TEV ) assays	Inhibition of the wild - type ( wt ) M2 channel	MECHANISM	accept
t4nk2l0z_abstract_abstract+	Inhibition of the wild - type ( wt ) M2 channel and the amantadine - resistant A / M2-S31N and A / M2-V27A mutant ion channels were measured in Xenopus oocytes using two - electrode voltage clamp ( TEV ) assays .	electrode voltage clamp ( TEV ) assays	amantadine - resistant A / M2-S31N	MECHANISM	accept
t4nk2l0z_abstract_abstract+	Inhibition of the wild - type ( wt ) M2 channel and the amantadine - resistant A / M2-S31N and A / M2-V27A mutant ion channels were measured in Xenopus oocytes using two - electrode voltage clamp ( TEV ) assays .	electrode voltage clamp ( TEV ) assays	A / M2-V27A mutant ion channels	MECHANISM	accept
t4nk2l0z_abstract_abstract++	Most of the novel compounds inhibited the wt ion channel in the low micromolar range . Of note , several compounds inhibited the A / M2 V27A mutant ion channel , one of them with submicromolar IC(50 ) .	novel compounds	inhibited the wt ion channel	MECHANISM	accept
t4nk2l0z_abstract_abstract++	Most of the novel compounds inhibited the wt ion channel in the low micromolar range . Of note , several compounds inhibited the A / M2 V27A mutant ion channel , one of them with submicromolar IC(50 ) .	several compounds	inhibited the A / M2 V27A mutant ion channel	MECHANISM	accept
t4nk2l0z_abstract_abstract++	Most of the novel compounds inhibited the wt ion channel in the low micromolar range . Of note , several compounds inhibited the A / M2 V27A mutant ion channel , one of them with submicromolar IC(50 ) .	submicromolar IC(50	inhibited the A / M2 V27A mutant ion channel	MECHANISM	accept
t4nk2l0z_abstract_abstract++	Most of the novel compounds inhibited the wt ion channel in the low micromolar range . Of note , several compounds inhibited the A / M2 V27A mutant ion channel , one of them with submicromolar IC(50 ) .	submicromolar IC(50	several compounds	MECHANISM	accept
t4nk2l0z_abstract_abstract+++	None of the compounds was found to inhibit the S31N mutant ion channel . The antiviral activity of three novel dual wt and A / M2-V27A channels inhibitors was confirmed by influenza virus yield assays .	compounds	inhibit the S31N mutant ion channel	MECHANISM	accept
t4nk2l0z_abstract_abstract+++	None of the compounds was found to inhibit the S31N mutant ion channel . The antiviral activity of three novel dual wt and A / M2-V27A channels inhibitors was confirmed by influenza virus yield assays .	influenza virus yield assays	antiviral activity	MECHANISM	accept
t4nk2l0z_abstract_abstract+++	None of the compounds was found to inhibit the S31N mutant ion channel . The antiviral activity of three novel dual wt and A / M2-V27A channels inhibitors was confirmed by influenza virus yield assays .	novel dual wt	antiviral activity	MECHANISM	accept
t4nk2l0z_abstract_abstract+++	None of the compounds was found to inhibit the S31N mutant ion channel . The antiviral activity of three novel dual wt and A / M2-V27A channels inhibitors was confirmed by influenza virus yield assays .	A / M2-V27A channels inhibitors	antiviral activity	MECHANISM	accept
azzgygzk_abstract_abstract	Here we show that −1 PRF occurs at a similar site during translation of the TMEV genome .	−1 PRF	translation of the TMEV genome	MECHANISM	accept
azzgygzk_abstract_abstract+	In addition , we demonstrate that a predicted 3′ RNA stem - loop structure at a noncanonical spacing downstream of the shift site is required for efficient frameshifting in TMEV and that frameshifting also requires virus infection .	predicted 3′ RNA stem - loop structure at a noncanonical spacing downstream of the shift site	efficient frameshifting in TMEV	MECHANISM	accept
azzgygzk_abstract_abstract+	In addition , we demonstrate that a predicted 3′ RNA stem - loop structure at a noncanonical spacing downstream of the shift site is required for efficient frameshifting in TMEV and that frameshifting also requires virus infection .	frameshifting	virus infection	MECHANISM	accept
azzgygzk_abstract_abstract++	Mutating the G_GUU_UUU shift site to inhibit frameshifting results in an attenuated virus with reduced growth kinetics and a small - plaque phenotype .	Mutating the G_GUU_UUU shift site	inhibit frameshifting results	MECHANISM	accept
azzgygzk_abstract_abstract+++	We propose that highly efficient −1 PRF in TMEV provides a mechanism to escape the confines of equimolar expression normally inherent in the single - polyprotein expression strategy of picornaviruses . IMPORTANCE	mechanism to escape the confines of equimolar expression	−1 PRF in TMEV	MECHANISM	accept
azzgygzk_abstract_abstract++++	Many viruses utilize programmed −1 ribosomal frameshifting ( −1 PRF ) to produce different protein products at a defined ratio , or to translate overlapping ORFs to increase coding capacity .	programmed −1 ribosomal frameshifting ( −1 PRF )	produce different protein products	MECHANISM	accept
azzgygzk_abstract_abstract++++	Many viruses utilize programmed −1 ribosomal frameshifting ( −1 PRF ) to produce different protein products at a defined ratio , or to translate overlapping ORFs to increase coding capacity .	programmed −1 ribosomal frameshifting ( −1 PRF )	translate overlapping ORFs	MECHANISM	accept
azzgygzk_abstract_abstract+++++	With few exceptions , −1 PRF occurs on specific “ slippery ” heptanucleotide sequences and is stimulated by RNA structure beginning 5 to 9 nucleotides ( nt ) downstream of the slippery site .	RNA structure beginning 5 to 9 nucleotides ( nt )	−1 PRF	MECHANISM	accept
azzgygzk_abstract_abstract++++++	Here we describe an unusual case of −1 PRF in Theiler 's murine encephalomyelitis virus ( TMEV ) that is extraordinarily efficient ( 74 to 82 % of ribosomes shift into the alternative reading frame ) and , in stark contrast to other examples of −1 PRF , is dependent upon a stem - loop structure beginning 14 nt downstream of the slippery site .	stem - loop structure	−1 PRF	MECHANISM	accept
azzgygzk_abstract_abstract+++++++	Furthermore , in TMEV - based reporter constructs in transfected cells , efficient frameshifting is critically dependent upon virus infection .	virus infection	frameshifting	MECHANISM	accept
azzgygzk_abstract_abstract++++++++	We suggest that TMEV evolved frameshifting as a novel mechanism for removing ribosomes from the message ( a “ ribosome sink ” ) to downregulate synthesis of the 3′-encoded replication proteins .	frameshifting	removing ribosomes	MECHANISM	accept
azzgygzk_abstract_abstract++++++++	We suggest that TMEV evolved frameshifting as a novel mechanism for removing ribosomes from the message ( a “ ribosome sink ” ) to downregulate synthesis of the 3′-encoded replication proteins .	frameshifting	downregulate synthesis of the 3′-encoded replication proteins	MECHANISM	accept
znm5ibc1_abstract_abstract	CRCoV may play an important role in canine infectious respiratory disease ( CIRD ) either by predisposing to further and potentially more serious viral and bacterial infections or possibly as a primary pathogen .	CRCoV	canine infectious respiratory disease ( CIRD )	MECHANISM	accept
znm5ibc1_abstract_abstract	CRCoV may play an important role in canine infectious respiratory disease ( CIRD ) either by predisposing to further and potentially more serious viral and bacterial infections or possibly as a primary pathogen .	pathogen	canine infectious respiratory disease ( CIRD )	MECHANISM	accept
znm5ibc1_abstract_abstract+	The prevalence of serum antibodies to CRCoV , in a population of dogs in the south east of England , has been shown previously to be 30.1 % on the first day of entry to a rehoming kennel [ Erles , K. , Toomey , C. , Brooks , H.W. , Brownlie , J. , 2003 .	serum antibodies	CRCoV	MECHANISM	accept
znm5ibc1_abstract_abstract++	An ELISA , used to test for the presence of antibodies to CRCoV in canine serum samples , identified seropositive dogs in UK , USA , Canada , Republic of Ireland and Greece . The development of an ELISA based on CRCoV antigen and immunofluorescence assay are described here .	ELISA	presence of antibodies to CRCoV	MECHANISM	accept
aku5atqh_abstract_abstract	Abstract Human coronaviruses SARS - CoV-2 appeared at the end of 2019 and led to a pandemic with high morbidity and mortality .	coronaviruses SARS - CoV-2	pandemic	MECHANISM	accept
aku5atqh_abstract_abstract	Abstract Human coronaviruses SARS - CoV-2 appeared at the end of 2019 and led to a pandemic with high morbidity and mortality .	coronaviruses SARS - CoV-2	mortality	MECHANISM	accept
aku5atqh_abstract_abstract	Abstract Human coronaviruses SARS - CoV-2 appeared at the end of 2019 and led to a pandemic with high morbidity and mortality .	coronaviruses SARS - CoV-2	morbidity	MECHANISM	accept
aku5atqh_abstract_abstract+	As there are currently no effective drugs targeting this virus , drug repurposing represents a short - term strategy to treat millions of infected patients at low costs . Hydroxychloroquine showed an antiviral effect in vitro .	drugs	virus	MECHANISM	accept
aku5atqh_abstract_abstract+	As there are currently no effective drugs targeting this virus , drug repurposing represents a short - term strategy to treat millions of infected patients at low costs . Hydroxychloroquine showed an antiviral effect in vitro .	drug repurposing	infected patients	MECHANISM	accept
aku5atqh_abstract_abstract++	In vivo it showed efficacy , especially when combined with azithromycin in a preliminary clinical trial . Here we demonstrate that the combination of hydroxychloroquine and azithromycin has a synergistic effect in vitro on SARS - CoV-2 at concentrations compatible with that obtained in human lung .	combination of hydroxychloroquine and azithromycin	SARS - CoV-2	MECHANISM	accept
